BatchID,WaferID,MachineID,Die_X,Die_Y,Result,DefectType
BATCH_B1,W_4,TEL_ETCH_04,2.57,7.48,1,None
BATCH_B1,W_4,TEL_ETCH_04,1.94,8.61,1,None
BATCH_B1,W_4,TEL_ETCH_04,8.68,-4.57,0,Particle
BATCH_B1,W_4,TEL_ETCH_04,-2.35,-4.56,1,None
BATCH_B1,W_4,TEL_ETCH_04,3.59,1.53,1,None
BATCH_B1,W_4,TEL_ETCH_04,3.32,2.59,1,None
BATCH_B1,W_4,TEL_ETCH_04,4.27,-0.1,1,None
BATCH_B1,W_4,TEL_ETCH_04,8.02,0.28,1,None
BATCH_B1,W_4,TEL_ETCH_04,3.96,-3.61,0,Particle
BATCH_B1,W_5,ASML_LITH_01,-3.93,-5.23,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.38,-9.04,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,8.15,-5.6,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.72,2.67,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.77,0.8,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,-0.41,7.47,1,None
BATCH_B1,W_5,ASML_LITH_01,6.53,-0.09,1,None
BATCH_B1,W_5,ASML_LITH_01,6.83,3.15,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.34,2.31,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.49,0.82,1,None
BATCH_B1,W_5,ASML_LITH_01,1.59,-7.31,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.18,-0.38,1,None
BATCH_B1,W_5,ASML_LITH_01,-7.28,-3.66,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.71,8.72,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.89,-3.2,1,None
BATCH_B1,W_5,ASML_LITH_01,6.59,-6.2,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.42,-0.24,1,None
BATCH_B1,W_5,ASML_LITH_01,-7.89,0.49,1,None
BATCH_B1,W_5,ASML_LITH_01,-7.32,5.42,1,None
BATCH_B1,W_5,ASML_LITH_01,3.36,6.67,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.35,-6.34,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.81,3.2,1,None
BATCH_B1,W_5,ASML_LITH_01,1.36,-4.65,1,None
BATCH_B1,W_5,ASML_LITH_01,-7.8,-0.91,1,None
BATCH_B1,W_5,ASML_LITH_01,2.56,-1.5,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.31,-2.65,1,None
BATCH_B1,W_5,ASML_LITH_01,-7.12,-0.8,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.09,6.85,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.01,2.22,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.18,4.58,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.76,-1.27,1,None
BATCH_B1,W_5,ASML_LITH_01,6.42,4.01,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.74,7.73,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.34,7.68,1,None
BATCH_B1,W_5,ASML_LITH_01,0.79,-3.63,1,None
BATCH_B1,W_5,ASML_LITH_01,-7.33,2.87,1,None
BATCH_B1,W_5,ASML_LITH_01,2.33,-0.94,1,None
BATCH_B1,W_5,ASML_LITH_01,3.29,-5.11,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.56,-2.9,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.2,2.76,1,None
BATCH_B1,W_5,ASML_LITH_01,0.56,-0.69,1,None
BATCH_B1,W_5,ASML_LITH_01,2.46,0.38,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.03,-6.92,1,None
BATCH_B1,W_5,ASML_LITH_01,6.28,4.82,1,None
BATCH_B1,W_5,ASML_LITH_01,6.39,7.28,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.12,4.39,1,None
BATCH_B1,W_5,ASML_LITH_01,6.59,2.78,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.98,-2.15,1,None
BATCH_B1,W_5,ASML_LITH_01,2.95,-6.89,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.95,1.99,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.22,4.53,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.44,-8.85,1,None
BATCH_B1,W_5,ASML_LITH_01,4.24,2.32,1,None
BATCH_B1,W_5,ASML_LITH_01,5.65,-0.0,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.84,-3.7,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.98,0.56,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.46,4.62,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.07,5.98,1,None
BATCH_B1,W_5,ASML_LITH_01,3.23,0.41,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,-6.16,1.43,1,None
BATCH_B1,W_5,ASML_LITH_01,-9.47,-1.66,0,Particle
BATCH_B1,W_5,ASML_LITH_01,4.84,7.56,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.1,4.28,1,None
BATCH_B1,W_5,ASML_LITH_01,0.53,-8.8,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.67,0.28,1,None
BATCH_B1,W_5,ASML_LITH_01,1.55,8.93,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,-8.88,0.66,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,6.29,1.68,1,None
BATCH_B1,W_5,ASML_LITH_01,6.18,0.22,1,None
BATCH_B1,W_5,ASML_LITH_01,5.81,1.7,1,None
BATCH_B1,W_5,ASML_LITH_01,9.3,1.21,0,Particle
BATCH_B1,W_5,ASML_LITH_01,2.81,2.98,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.51,-1.96,1,None
BATCH_B1,W_5,ASML_LITH_01,4.66,-5.41,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.07,-4.52,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.8,8.2,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.21,1.3,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.88,1.08,1,None
BATCH_B1,W_5,ASML_LITH_01,2.14,-1.41,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.81,0.0,1,None
BATCH_B1,W_5,ASML_LITH_01,1.0,4.15,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.75,5.61,1,None
BATCH_B1,W_5,ASML_LITH_01,1.99,-5.02,1,None
BATCH_B1,W_5,ASML_LITH_01,1.45,4.92,1,None
BATCH_B1,W_5,ASML_LITH_01,6.94,-3.09,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.75,-7.14,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.56,-0.29,1,None
BATCH_B1,W_5,ASML_LITH_01,0.85,4.99,1,None
BATCH_B1,W_5,ASML_LITH_01,0.08,-5.98,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.41,0.11,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.85,3.72,1,None
BATCH_B1,W_5,ASML_LITH_01,3.9,-5.58,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.39,5.68,1,None
BATCH_B1,W_5,ASML_LITH_01,-9.47,1.82,1,None
BATCH_B1,W_5,ASML_LITH_01,3.97,1.77,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.35,-1.61,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.44,-7.15,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.06,4.14,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.2,5.48,1,None
BATCH_B1,W_5,ASML_LITH_01,3.97,7.75,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,-2.34,-8.71,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,-3.25,-0.43,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,-9.68,0.07,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.91,3.33,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,4.07,0.64,1,None
BATCH_B1,W_5,ASML_LITH_01,6.52,-6.09,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.48,0.19,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.21,1.32,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.17,4.17,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.14,3.93,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.67,4.98,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,-2.15,-9.44,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.19,0.07,1,None
BATCH_B1,W_5,ASML_LITH_01,7.61,5.28,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,-2.23,2.47,1,None
BATCH_B1,W_5,ASML_LITH_01,7.6,-0.14,1,None
BATCH_B1,W_5,ASML_LITH_01,3.32,7.33,1,None
BATCH_B1,W_5,ASML_LITH_01,-9.08,2.96,1,None
BATCH_B1,W_5,ASML_LITH_01,6.83,2.52,1,None
BATCH_B1,W_5,ASML_LITH_01,0.03,6.62,1,None
BATCH_B1,W_5,ASML_LITH_01,0.33,-0.44,1,None
BATCH_B1,W_5,ASML_LITH_01,4.98,1.35,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.92,-4.54,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.34,-9.79,1,None
BATCH_B1,W_5,ASML_LITH_01,1.74,0.62,1,None
BATCH_B1,W_5,ASML_LITH_01,-9.27,0.84,1,None
BATCH_B1,W_5,ASML_LITH_01,2.93,8.0,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,-0.37,6.62,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.07,4.36,1,None
BATCH_B1,W_5,ASML_LITH_01,2.29,4.86,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.19,-5.07,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.96,-0.21,1,None
BATCH_B1,W_5,ASML_LITH_01,4.03,-0.86,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.23,1.08,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.75,4.85,1,None
BATCH_B1,W_5,ASML_LITH_01,7.69,-4.77,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,6.2,-2.21,1,None
BATCH_B1,W_5,ASML_LITH_01,8.81,-4.28,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.59,-8.54,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,-1.98,7.12,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.2,-8.94,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.81,5.79,1,None
BATCH_B1,W_5,ASML_LITH_01,7.17,1.88,1,None
BATCH_B1,W_5,ASML_LITH_01,4.85,7.46,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.42,1.39,1,None
BATCH_B1,W_5,ASML_LITH_01,9.26,1.09,1,None
BATCH_B1,W_5,ASML_LITH_01,3.09,-7.67,1,None
BATCH_B1,W_5,ASML_LITH_01,7.46,-1.28,1,None
BATCH_B1,W_5,ASML_LITH_01,0.16,9.8,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.33,-5.68,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.15,-2.66,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,9.86,-0.97,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,2.86,3.48,1,None
BATCH_B1,W_5,ASML_LITH_01,2.71,2.23,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.31,-7.38,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.28,-0.23,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.89,3.62,1,None
BATCH_B1,W_5,ASML_LITH_01,-7.17,-2.48,0,Particle
BATCH_B1,W_5,ASML_LITH_01,0.87,1.16,1,None
BATCH_B1,W_5,ASML_LITH_01,2.05,-7.51,1,None
BATCH_B1,W_5,ASML_LITH_01,3.02,1.12,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.11,-1.89,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.22,3.49,1,None
BATCH_B1,W_5,ASML_LITH_01,5.06,-3.5,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.94,-6.73,1,None
BATCH_B1,W_5,ASML_LITH_01,3.95,8.69,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,-9.64,0.1,1,None
BATCH_B1,W_5,ASML_LITH_01,3.75,-9.04,0,Particle
BATCH_B1,W_5,ASML_LITH_01,-4.37,-2.29,1,None
BATCH_B1,W_5,ASML_LITH_01,6.09,-2.45,1,None
BATCH_B1,W_5,ASML_LITH_01,8.35,4.55,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,-4.11,4.44,1,None
BATCH_B1,W_5,ASML_LITH_01,4.53,6.69,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.37,-1.94,1,None
BATCH_B1,W_5,ASML_LITH_01,1.71,-6.04,1,None
BATCH_B1,W_5,ASML_LITH_01,6.78,0.12,1,None
BATCH_B1,W_5,ASML_LITH_01,7.4,-3.32,1,None
BATCH_B1,W_5,ASML_LITH_01,2.58,0.15,1,None
BATCH_B1,W_5,ASML_LITH_01,-9.13,-0.32,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,-0.07,4.18,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.05,-2.29,1,None
BATCH_B1,W_5,ASML_LITH_01,-7.43,3.09,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.05,1.33,1,None
BATCH_B1,W_5,ASML_LITH_01,6.46,-0.08,1,None
BATCH_B1,W_5,ASML_LITH_01,7.13,-6.4,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,-1.95,3.6,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.78,3.34,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.37,-5.54,1,None
BATCH_B1,W_5,ASML_LITH_01,0.8,9.47,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.56,0.04,1,None
BATCH_B1,W_5,ASML_LITH_01,5.2,-2.8,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.83,4.7,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,1.91,-6.91,1,None
BATCH_B1,W_5,ASML_LITH_01,7.86,-0.08,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.81,1.82,0,Particle
BATCH_B1,W_5,ASML_LITH_01,-2.77,-2.02,1,None
BATCH_B1,W_5,ASML_LITH_01,8.36,4.89,1,None
BATCH_B1,W_5,ASML_LITH_01,2.01,7.23,1,None
BATCH_B1,W_5,ASML_LITH_01,0.73,-3.3,1,None
BATCH_B1,W_5,ASML_LITH_01,0.61,8.67,1,None
BATCH_B1,W_5,ASML_LITH_01,7.48,4.75,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.25,5.37,1,None
BATCH_B1,W_5,ASML_LITH_01,7.09,-2.98,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,8.24,-4.01,1,None
BATCH_B1,W_5,ASML_LITH_01,4.67,-4.7,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.28,-1.29,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.44,1.02,1,None
BATCH_B1,W_5,ASML_LITH_01,6.01,-4.45,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.08,-7.8,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.11,3.68,1,None
BATCH_B1,W_5,ASML_LITH_01,1.67,5.24,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.77,5.14,1,None
BATCH_B1,W_5,ASML_LITH_01,3.97,9.03,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,6.5,0.31,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.62,0.5,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.93,8.8,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.56,-5.24,1,None
BATCH_B1,W_5,ASML_LITH_01,0.45,-5.44,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.3,-5.09,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.45,-5.21,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.17,5.37,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.82,-3.9,1,None
BATCH_B1,W_5,ASML_LITH_01,0.6,4.96,1,None
BATCH_B1,W_5,ASML_LITH_01,2.33,-0.09,1,None
BATCH_B1,W_5,ASML_LITH_01,3.27,-8.59,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,1.12,-6.0,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.89,1.32,1,None
BATCH_B1,W_5,ASML_LITH_01,6.84,3.1,1,None
BATCH_B1,W_5,ASML_LITH_01,-7.17,2.4,1,None
BATCH_B1,W_5,ASML_LITH_01,8.23,-3.06,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,2.33,-6.44,1,None
BATCH_B1,W_5,ASML_LITH_01,3.98,3.12,1,None
BATCH_B1,W_5,ASML_LITH_01,1.86,-4.84,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.8,5.99,1,None
BATCH_B1,W_5,ASML_LITH_01,2.14,9.72,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.98,4.92,1,None
BATCH_B1,W_5,ASML_LITH_01,2.01,6.19,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.72,3.65,1,None
BATCH_B1,W_5,ASML_LITH_01,6.26,-4.75,1,None
BATCH_B1,W_5,ASML_LITH_01,4.58,-2.08,1,None
BATCH_B1,W_5,ASML_LITH_01,0.53,-6.87,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.24,-8.4,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.04,-3.33,1,None
BATCH_B1,W_5,ASML_LITH_01,8.04,-5.33,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.89,-3.0,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.95,5.61,1,None
BATCH_B1,W_5,ASML_LITH_01,0.91,2.22,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.61,0.7,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.38,1.66,1,None
BATCH_B1,W_5,ASML_LITH_01,6.4,-1.25,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.6,-1.61,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.28,1.51,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.81,-5.83,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.46,2.1,1,None
BATCH_B1,W_5,ASML_LITH_01,5.25,4.12,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.01,-3.1,1,None
BATCH_B1,W_5,ASML_LITH_01,3.73,1.3,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.64,9.08,1,None
BATCH_B1,W_5,ASML_LITH_01,3.69,8.38,1,None
BATCH_B1,W_5,ASML_LITH_01,1.59,-3.68,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.02,0.61,1,None
BATCH_B1,W_5,ASML_LITH_01,1.84,-8.32,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,5.94,3.36,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.51,3.06,1,None
BATCH_B1,W_5,ASML_LITH_01,3.03,-3.3,1,None
BATCH_B1,W_5,ASML_LITH_01,4.26,7.17,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.84,-4.92,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.64,7.15,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.83,8.91,1,None
BATCH_B1,W_5,ASML_LITH_01,0.38,9.0,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.97,-8.07,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,6.5,-2.42,1,None
BATCH_B1,W_5,ASML_LITH_01,-9.36,-0.68,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.17,6.26,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.95,3.81,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,-5.96,1.05,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.49,3.69,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.35,-3.28,1,None
BATCH_B1,W_5,ASML_LITH_01,5.45,3.39,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.8,-8.92,0,Particle
BATCH_B1,W_5,ASML_LITH_01,6.1,4.74,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,-2.91,-9.4,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.02,-3.93,1,None
BATCH_B1,W_5,ASML_LITH_01,8.64,-2.65,0,Particle
BATCH_B1,W_5,ASML_LITH_01,0.62,-1.55,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.41,-4.21,1,None
BATCH_B1,W_5,ASML_LITH_01,0.25,-2.84,1,None
BATCH_B1,W_5,ASML_LITH_01,5.26,-6.15,1,None
BATCH_B1,W_5,ASML_LITH_01,6.05,-5.05,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.42,8.61,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,-2.03,6.45,1,None
BATCH_B1,W_5,ASML_LITH_01,3.7,1.45,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.43,-1.14,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,-5.17,-6.12,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.97,6.71,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.76,-4.22,1,None
BATCH_B1,W_5,ASML_LITH_01,5.73,1.58,1,None
BATCH_B1,W_5,ASML_LITH_01,3.38,7.95,0,Particle
BATCH_B1,W_5,ASML_LITH_01,2.56,2.56,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,1.77,2.15,1,None
BATCH_B1,W_5,ASML_LITH_01,2.64,-0.71,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.13,3.36,1,None
BATCH_B1,W_5,ASML_LITH_01,6.87,2.36,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.49,-6.85,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,4.5,0.55,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.12,3.71,1,None
BATCH_B1,W_5,ASML_LITH_01,3.1,-3.21,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.56,9.0,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,-5.92,0.68,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.66,4.59,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,-0.16,-6.86,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.6,-6.08,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.84,1.81,0,Particle
BATCH_B1,W_5,ASML_LITH_01,-2.0,-7.53,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.99,3.13,1,None
BATCH_B1,W_5,ASML_LITH_01,-5.8,-7.86,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,-2.47,-5.37,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.2,-0.76,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.61,-4.45,1,None
BATCH_B1,W_5,ASML_LITH_01,4.73,2.87,1,None
BATCH_B1,W_5,ASML_LITH_01,3.17,-6.0,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.33,-2.82,0,Particle
BATCH_B1,W_5,ASML_LITH_01,1.89,8.39,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.67,-3.72,1,None
BATCH_B1,W_5,ASML_LITH_01,5.41,-8.09,1,None
BATCH_B1,W_5,ASML_LITH_01,-7.35,3.49,1,None
BATCH_B1,W_5,ASML_LITH_01,-9.64,0.4,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,8.78,1.75,1,None
BATCH_B1,W_5,ASML_LITH_01,1.96,-2.96,1,None
BATCH_B1,W_5,ASML_LITH_01,4.73,-3.42,1,None
BATCH_B1,W_5,ASML_LITH_01,8.1,1.2,1,None
BATCH_B1,W_5,ASML_LITH_01,6.86,-4.36,1,None
BATCH_B1,W_5,ASML_LITH_01,7.35,3.41,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,-2.94,5.39,1,None
BATCH_B1,W_5,ASML_LITH_01,6.14,-0.15,1,None
BATCH_B1,W_5,ASML_LITH_01,0.77,-5.0,1,None
BATCH_B1,W_5,ASML_LITH_01,7.17,6.95,1,None
BATCH_B1,W_5,ASML_LITH_01,2.33,-0.69,0,Photo_Error
BATCH_B1,W_5,ASML_LITH_01,1.39,0.75,1,None
BATCH_B1,W_5,ASML_LITH_01,4.77,5.26,1,None
BATCH_B1,W_5,ASML_LITH_01,8.83,-2.29,1,None
BATCH_B1,W_5,ASML_LITH_01,2.81,-9.37,0,Particle
BATCH_B1,W_5,ASML_LITH_01,-5.78,-0.8,1,None
BATCH_B1,W_5,ASML_LITH_01,-2.55,-7.33,1,None
BATCH_B1,W_5,ASML_LITH_01,2.04,-4.0,1,None
BATCH_B1,W_5,ASML_LITH_01,3.63,-7.71,1,None
BATCH_B1,W_5,ASML_LITH_01,1.12,-4.74,1,None
BATCH_B1,W_5,ASML_LITH_01,6.57,1.44,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.47,6.01,0,Particle
BATCH_B1,W_5,ASML_LITH_01,-8.57,0.45,1,None
BATCH_B1,W_5,ASML_LITH_01,9.54,1.52,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.26,3.24,1,None
BATCH_B1,W_5,ASML_LITH_01,1.34,-0.88,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,5.83,7.56,1,None
BATCH_B1,W_5,ASML_LITH_01,5.78,1.12,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.64,-5.59,1,None
BATCH_B1,W_5,ASML_LITH_01,0.65,3.33,0,Contamination
BATCH_B1,W_5,ASML_LITH_01,3.32,5.65,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.72,3.05,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.92,1.58,1,None
BATCH_B1,W_5,ASML_LITH_01,0.24,5.03,1,None
BATCH_B1,W_5,ASML_LITH_01,1.81,6.51,1,None
BATCH_B1,W_5,ASML_LITH_01,2.41,3.26,1,None
BATCH_B1,W_5,ASML_LITH_01,-3.35,8.19,0,Particle
BATCH_B1,W_5,ASML_LITH_01,-6.07,-2.46,1,None
BATCH_B1,W_5,ASML_LITH_01,4.29,-4.84,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.38,-8.28,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.5,4.36,1,None
BATCH_B1,W_5,ASML_LITH_01,6.75,-6.55,1,None
BATCH_B1,W_5,ASML_LITH_01,5.18,4.24,1,None
BATCH_B1,W_5,ASML_LITH_01,-1.45,8.46,1,None
BATCH_B1,W_5,ASML_LITH_01,2.35,1.68,1,None
BATCH_B1,W_5,ASML_LITH_01,1.48,-2.05,1,None
BATCH_B1,W_5,ASML_LITH_01,-8.0,-0.53,1,None
BATCH_B1,W_5,ASML_LITH_01,5.28,-2.49,1,None
BATCH_B1,W_5,ASML_LITH_01,-0.15,-2.38,1,None
BATCH_B1,W_5,ASML_LITH_01,6.65,3.84,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.28,-1.33,0,Scratch
BATCH_B1,W_5,ASML_LITH_01,9.56,-1.52,1,None
BATCH_B1,W_5,ASML_LITH_01,6.01,-3.28,1,None
BATCH_B1,W_5,ASML_LITH_01,4.3,7.07,1,None
BATCH_B1,W_5,ASML_LITH_01,6.86,3.0,1,None
BATCH_B1,W_5,ASML_LITH_01,-4.93,-7.9,1,None
BATCH_B1,W_5,ASML_LITH_01,-6.43,5.32,1,None
